created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8,latitude,longitude,elevation,status
2023-09-18T22:30:22-03:00,78,0.00000,,,,,,,,,,,
2023-09-18T22:30:43-03:00,79,0.00000,,,,,,,,,,,
2023-09-18T22:31:22-03:00,80,0.00000,,,,,,,,,,,
2023-09-18T22:31:52-03:00,81,0.00000,,,,,,,,,,,
2023-09-18T22:32:09-03:00,82,0.00000,,,,,,,,,,,
2023-09-18T22:32:50-03:00,83,,0.00000,,,,,,,,,,
2023-09-18T22:33:16-03:00,84,0.00000,,,,,,,,,,,
2023-09-18T22:34:04-03:00,85,0.00000,,,,,,,,,,,
2023-09-18T22:34:19-03:00,86,,0.00000,,,,,,,,,,
2023-09-18T22:34:40-03:00,87,0.00000,,,,,,,,,,,
2023-09-18T22:34:58-03:00,88,0.00000,,,,,,,,,,,
2023-09-18T22:35:28-03:00,89,0.00000,,,,,,,,,,,
2023-09-18T22:35:43-03:00,90,,0.00000,,,,,,,,,,
2023-09-18T22:36:16-03:00,91,,0.00000,,,,,,,,,,
2023-09-18T22:36:52-03:00,92,0.00000,,,,,,,,,,,
2023-09-18T22:37:31-03:00,93,0.00000,,,,,,,,,,,
2023-09-18T22:37:51-03:00,94,,0.00000,,,,,,,,,,
2023-09-18T22:38:14-03:00,95,0.00000,,,,,,,,,,,
2023-09-18T22:38:42-03:00,96,0.00000,,,,,,,,,,,
2023-09-18T22:39:00-03:00,97,,0.00000,,,,,,,,,,
2023-09-18T22:39:16-03:00,98,0.00000,,,,,,,,,,,
2023-09-18T22:39:32-03:00,99,0.00000,,,,,,,,,,,
2023-09-18T22:39:49-03:00,100,0.00000,,,,,,,,,,,
2023-09-18T22:40:15-03:00,101,0.00000,,,,,,,,,,,
2023-09-18T22:40:43-03:00,102,0.00000,,,,,,,,,,,
2023-09-18T22:41:16-03:00,103,,0.00000,,,,,,,,,,
2023-09-18T22:41:47-03:00,104,0.00000,,,,,,,,,,,
2023-09-18T22:42:36-03:00,105,0.00000,,,,,,,,,,,
2023-09-18T22:42:55-03:00,106,0.00000,,,,,,,,,,,
2023-09-18T22:43:11-03:00,107,0.00000,,,,,,,,,,,
2023-09-18T22:43:29-03:00,108,0.00000,,,,,,,,,,,
2023-09-18T22:43:57-03:00,109,0.00000,,,,,,,,,,,
2023-09-18T22:44:13-03:00,110,,0.00000,,,,,,,,,,
2023-09-18T22:44:29-03:00,111,0.00000,,,,,,,,,,,
2023-09-18T22:44:53-03:00,112,0.00000,,,,,,,,,,,
2023-09-18T22:45:13-03:00,113,0.00000,,,,,,,,,,,
2023-09-18T22:45:36-03:00,114,0.00000,,,,,,,,,,,
2023-09-18T22:45:52-03:00,115,0.00000,,,,,,,,,,,
2023-09-18T22:46:10-03:00,116,,0.00000,,,,,,,,,,
2023-09-18T22:46:29-03:00,117,,0.00000,,,,,,,,,,
2023-09-18T22:46:44-03:00,118,0.00000,,,,,,,,,,,
2023-09-18T22:47:02-03:00,119,,0.00000,,,,,,,,,,
2023-09-18T22:47:18-03:00,120,,0.00000,,,,,,,,,,
2023-09-18T22:47:35-03:00,121,0.00000,,,,,,,,,,,
2023-09-18T22:47:56-03:00,122,0.00000,,,,,,,,,,,
2023-09-18T22:48:14-03:00,123,0.00000,,,,,,,,,,,
2023-09-18T22:48:44-03:00,124,0.00000,,,,,,,,,,,
2023-09-18T22:49:00-03:00,125,,0.00000,,,,,,,,,,
2023-09-18T22:49:44-03:00,126,0.00000,,,,,,,,,,,
2023-09-18T22:50:01-03:00,127,0.00000,,,,,,,,,,,
2023-09-18T22:50:32-03:00,128,,0.00000,,,,,,,,,,
2023-09-18T22:51:53-03:00,129,0.00000,,,,,,,,,,,
2023-09-18T22:52:21-03:00,130,0.00000,,,,,,,,,,,
2023-09-18T22:52:41-03:00,131,0.00000,,,,,,,,,,,
2023-09-18T22:53:00-03:00,132,0.00000,,,,,,,,,,,
2023-09-18T22:54:19-03:00,133,,0.00000,,,,,,,,,,
2023-09-18T22:54:35-03:00,134,,0.00000,,,,,,,,,,
2023-09-18T22:55:19-03:00,135,0.00000,,,,,,,,,,,
2023-09-18T22:55:36-03:00,136,0.00000,,,,,,,,,,,
2023-09-18T22:55:51-03:00,137,0.00000,,,,,,,,,,,
2023-09-18T22:56:07-03:00,138,0.00000,,,,,,,,,,,
2023-09-18T22:56:22-03:00,139,,0.00000,,,,,,,,,,
2023-09-18T22:56:38-03:00,140,0.00000,,,,,,,,,,,
2023-09-18T22:56:54-03:00,141,,0.00000,,,,,,,,,,
2023-09-18T22:57:10-03:00,142,0.00000,,,,,,,,,,,
2023-09-18T22:57:33-03:00,143,0.00000,,,,,,,,,,,
2023-09-18T22:57:48-03:00,144,0.00000,,,,,,,,,,,
2023-09-18T22:58:06-03:00,145,0.00000,,,,,,,,,,,
2023-09-18T22:58:21-03:00,146,0.00000,,,,,,,,,,,
2023-09-18T22:58:38-03:00,147,0.00000,,,,,,,,,,,
2023-09-18T22:58:53-03:00,148,0.00000,,,,,,,,,,,
2023-09-18T22:59:09-03:00,149,0.00000,,,,,,,,,,,
2023-09-18T23:02:57-03:00,150,0.00000,,,,,,,,,,,
2023-09-18T23:03:13-03:00,151,0.00000,,,,,,,,,,,
2023-09-18T23:03:28-03:00,152,0.00000,,,,,,,,,,,
2023-09-18T23:03:44-03:00,153,0.00000,,,,,,,,,,,
2023-09-18T23:04:00-03:00,154,0.00000,,,,,,,,,,,
2023-09-18T23:04:15-03:00,155,0.00000,,,,,,,,,,,
2023-09-18T23:04:31-03:00,156,,0.00000,,,,,,,,,,
2023-09-18T23:04:49-03:00,157,0.00000,,,,,,,,,,,
2023-09-18T23:05:04-03:00,158,0.00000,,,,,,,,,,,
2023-09-18T23:05:22-03:00,159,0.00000,,,,,,,,,,,
2023-09-18T23:05:37-03:00,160,0.00000,,,,,,,,,,,
2023-09-18T23:05:52-03:00,161,,0.00000,,,,,,,,,,
2023-09-18T23:06:08-03:00,162,0.00000,,,,,,,,,,,
2023-09-18T23:06:23-03:00,163,0.00000,,,,,,,,,,,
2023-09-18T23:06:38-03:00,164,,0.00000,,,,,,,,,,
2023-09-18T23:06:54-03:00,165,0.00000,,,,,,,,,,,
2023-09-18T23:07:11-03:00,166,0.00000,,,,,,,,,,,
2023-09-18T23:07:26-03:00,167,,0.00000,,,,,,,,,,
2023-09-18T23:07:41-03:00,168,,0.00000,,,,,,,,,,
2023-09-18T23:07:56-03:00,169,0.00000,,,,,,,,,,,
2023-09-18T23:08:12-03:00,170,0.00000,,,,,,,,,,,
2023-09-18T23:08:29-03:00,171,0.00000,,,,,,,,,,,
2023-09-18T23:08:44-03:00,172,0.00000,,,,,,,,,,,
2023-09-18T23:08:59-03:00,173,,0.00000,,,,,,,,,,
2023-09-18T23:09:15-03:00,174,,0.00000,,,,,,,,,,
2023-09-18T23:09:30-03:00,175,0.00000,,,,,,,,,,,
2023-09-18T23:09:45-03:00,176,,0.00000,,,,,,,,,,
2023-09-18T23:10:01-03:00,177,0.00000,,,,,,,,,,,
2023-09-18T23:10:16-03:00,178,0.00000,,,,,,,,,,,
2023-09-18T23:10:31-03:00,179,,0.00000,,,,,,,,,,
2023-09-18T23:10:47-03:00,180,,0.00000,,,,,,,,,,
2023-09-18T23:11:03-03:00,181,0.00000,,,,,,,,,,,
2023-09-18T23:11:18-03:00,182,,0.00000,,,,,,,,,,
2023-09-18T23:11:34-03:00,183,0.00000,,,,,,,,,,,
2023-09-18T23:11:53-03:00,184,0.00000,,,,,,,,,,,
2023-09-18T23:12:08-03:00,185,,0.00000,,,,,,,,,,
2023-09-18T23:12:23-03:00,186,0.00000,,,,,,,,,,,
2023-09-18T23:14:58-03:00,187,0.00000,,,,,,,,,,,
2023-09-18T23:15:13-03:00,188,,0.00000,,,,,,,,,,
2023-09-18T23:15:28-03:00,189,,0.00000,,,,,,,,,,
2023-09-18T23:15:45-03:00,190,0.00000,,,,,,,,,,,
2023-09-18T23:16:00-03:00,191,0.00000,,,,,,,,,,,
2023-09-18T23:16:15-03:00,192,,0.00000,,,,,,,,,,
2023-09-18T23:16:32-03:00,193,0.00000,,,,,,,,,,,
2023-09-18T23:17:11-03:00,194,0.00000,,,,,,,,,,,
2023-09-18T23:17:27-03:00,195,0.00000,,,,,,,,,,,
2023-09-18T23:17:44-03:00,196,0.00000,,,,,,,,,,,
2023-09-18T23:18:12-03:00,197,0.00000,,,,,,,,,,,
2023-09-18T23:18:28-03:00,198,,0.00000,,,,,,,,,,
2023-09-18T23:18:44-03:00,199,0.00000,,,,,,,,,,,
2023-09-18T23:19:11-03:00,200,0.00000,,,,,,,,,,,
2023-09-18T23:19:27-03:00,201,0.00000,,,,,,,,,,,
2023-09-18T23:19:42-03:00,202,,0.00000,,,,,,,,,,
2023-09-18T23:19:57-03:00,203,,0.00000,,,,,,,,,,
2023-09-18T23:20:14-03:00,204,0.00000,,,,,,,,,,,
2023-09-18T23:20:29-03:00,205,0.00000,,,,,,,,,,,
2023-09-18T23:20:44-03:00,206,,0.00000,,,,,,,,,,
2023-09-18T23:21:01-03:00,207,0.00000,,,,,,,,,,,
2023-09-18T23:21:17-03:00,208,0.00000,,,,,,,,,,,
2023-09-18T23:21:32-03:00,209,,0.00000,,,,,,,,,,
2023-09-18T23:21:48-03:00,210,0.00000,,,,,,,,,,,
2023-09-18T23:22:04-03:00,211,0.00000,,,,,,,,,,,
2023-09-18T23:22:21-03:00,212,0.00000,,,,,,,,,,,
2023-09-18T23:22:36-03:00,213,0.00000,,,,,,,,,,,
2023-09-18T23:22:52-03:00,214,0.00000,,,,,,,,,,,
2023-09-18T23:23:07-03:00,215,0.00000,,,,,,,,,,,
2023-09-18T23:23:22-03:00,216,0.00000,,,,,,,,,,,
2023-09-18T23:23:38-03:00,217,0.00000,,,,,,,,,,,
2023-09-18T23:23:55-03:00,218,0.00000,,,,,,,,,,,
2023-09-18T23:24:10-03:00,219,,0.00000,,,,,,,,,,
2023-09-18T23:24:25-03:00,220,0.00000,,,,,,,,,,,
2023-09-18T23:24:41-03:00,221,0.00000,,,,,,,,,,,
2023-09-18T23:24:57-03:00,222,0.00000,,,,,,,,,,,
2023-09-18T23:25:36-03:00,223,0.00000,,,,,,,,,,,
2023-09-18T23:25:52-03:00,224,0.00000,,,,,,,,,,,
2023-09-18T23:26:08-03:00,225,0.00000,,,,,,,,,,,
2023-09-18T23:26:24-03:00,226,0.00000,,,,,,,,,,,
2023-09-18T23:26:39-03:00,227,0.00000,,,,,,,,,,,
2023-09-18T23:26:56-03:00,228,0.00000,,,,,,,,,,,
2023-09-18T23:27:11-03:00,229,0.00000,,,,,,,,,,,
2023-09-18T23:27:50-03:00,230,0.00000,,,,,,,,,,,
2023-09-18T23:28:05-03:00,231,,0.00000,,,,,,,,,,
2023-09-18T23:28:22-03:00,232,0.00000,,,,,,,,,,,
2023-09-18T23:28:38-03:00,233,0.00000,,,,,,,,,,,
2023-09-18T23:28:53-03:00,234,0.00000,,,,,,,,,,,
2023-09-18T23:29:08-03:00,235,,0.00000,,,,,,,,,,
2023-09-18T23:29:23-03:00,236,0.00000,,,,,,,,,,,
2023-09-18T23:29:38-03:00,237,,0.00000,,,,,,,,,,
2023-09-18T23:29:53-03:00,238,,0.00000,,,,,,,,,,
2023-09-18T23:30:09-03:00,239,,0.00000,,,,,,,,,,
2023-09-18T23:30:24-03:00,240,0.00000,,,,,,,,,,,
2023-09-18T23:30:39-03:00,241,,0.00000,,,,,,,,,,
2023-09-18T23:30:55-03:00,242,0.00000,,,,,,,,,,,
2023-09-18T23:31:32-03:00,243,0.00000,,,,,,,,,,,
2023-09-18T23:31:48-03:00,244,0.00000,,,,,,,,,,,
2023-09-18T23:32:03-03:00,245,,0.00000,,,,,,,,,,
2023-09-18T23:35:11-03:00,246,0.00000,,,,,,,,,,,
2023-09-18T23:35:26-03:00,247,0.00000,,,,,,,,,,,
2023-09-18T23:35:42-03:00,248,,0.00000,,,,,,,,,,
2023-09-18T23:35:58-03:00,249,0.00000,,,,,,,,,,,
2023-09-18T23:36:13-03:00,250,0.00000,,,,,,,,,,,
2023-09-18T23:36:28-03:00,251,,0.00000,,,,,,,,,,
2023-09-18T23:36:44-03:00,252,0.00000,,,,,,,,,,,
2023-09-18T23:36:59-03:00,253,0.00000,,,,,,,,,,,
2023-09-18T23:37:41-03:00,254,0.00000,,,,,,,,,,,
2023-09-18T23:38:08-03:00,255,0.00000,,,,,,,,,,,
2023-09-18T23:57:41-03:00,256,0.00000,,,,,,,,,,,
2023-09-18T23:58:19-03:00,257,0.00000,,,,,,,,,,,
2023-09-18T23:58:35-03:00,258,0.00000,,,,,,,,,,,
2023-09-18T23:59:11-03:00,259,0.00000,,,,,,,,,,,
2023-09-18T23:59:27-03:00,260,0.00000,,,,,,,,,,,
2023-09-19T00:01:45-03:00,261,0.00000,,,,,,,,,,,
2023-09-19T00:02:00-03:00,262,0.00000,,,,,,,,,,,
2023-09-19T00:02:16-03:00,263,0.00000,,,,,,,,,,,
2023-09-19T00:05:16-03:00,264,0.00000,,,,,,,,,,,
2023-09-19T00:05:32-03:00,265,0.00000,,,,,,,,,,,
2023-09-19T00:06:12-03:00,266,0.00000,,,,,,,,,,,
2023-09-19T20:19:20-03:00,267,0.00000,,,,,,,,,,,
2023-09-19T20:19:36-03:00,268,,0.00000,,,,,,,,,,
2023-09-19T20:19:52-03:00,269,0.00000,,,,,,,,,,,
2023-09-19T20:20:08-03:00,270,0.00000,,,,,,,,,,,
2023-09-19T20:20:32-03:00,271,0.00000,,,,,,,,,,,
2023-09-19T20:20:48-03:00,272,,0.00000,,,,,,,,,,
2023-09-19T20:42:57-03:00,273,0.00000,,,,,,,,,,,
2023-09-19T20:43:14-03:00,274,,0.00000,,,,,,,,,,
2023-09-19T20:43:29-03:00,275,0.00000,,,,,,,,,,,
2023-09-19T20:43:45-03:00,276,0.00000,,,,,,,,,,,
2023-09-19T20:44:00-03:00,277,0.00000,,,,,,,,,,,
2023-09-19T20:44:17-03:00,278,,0.00000,,,,,,,,,,
2023-09-19T20:44:34-03:00,279,0.00000,,,,,,,,,,,
2023-09-19T20:44:49-03:00,280,,0.00000,,,,,,,,,,
2023-09-19T20:48:51-03:00,281,0.00000,,,,,,,,,,,
2023-09-19T20:49:07-03:00,282,0.00000,,,,,,,,,,,
2023-09-19T20:49:23-03:00,283,0.00000,,,,,,,,,,,
2023-09-19T20:49:38-03:00,284,,0.00000,,,,,,,,,,
2023-09-19T20:49:53-03:00,285,0.00000,,,,,,,,,,,
2023-09-19T20:50:08-03:00,286,,0.00000,,,,,,,,,,
2023-09-19T20:50:24-03:00,287,,0.00000,,,,,,,,,,
2023-09-19T20:50:40-03:00,288,0.00000,,,,,,,,,,,
2023-09-19T20:50:56-03:00,289,,0.00000,,,,,,,,,,
2023-09-19T20:51:12-03:00,290,0.00000,,,,,,,,,,,
2023-09-19T20:51:28-03:00,291,0.00000,,,,,,,,,,,
2023-09-19T20:51:44-03:00,292,0.00000,,,,,,,,,,,
2023-09-19T20:51:59-03:00,293,0.00000,,,,,,,,,,,
2023-09-19T20:52:14-03:00,294,,0.00000,,,,,,,,,,
2023-09-19T20:52:30-03:00,295,0.00000,,,,,,,,,,,
2023-09-19T20:52:46-03:00,296,,0.00000,,,,,,,,,,
2023-09-19T20:53:01-03:00,297,,0.00000,,,,,,,,,,
2023-09-19T20:53:16-03:00,298,,0.00000,,,,,,,,,,
2023-09-19T20:53:32-03:00,299,,0.00000,,,,,,,,,,
2023-09-19T20:53:47-03:00,300,0.00000,,,,,,,,,,,
2023-09-19T20:54:04-03:00,301,0.00000,,,,,,,,,,,
2023-09-19T20:54:41-03:00,302,0.00000,,,,,,,,,,,
2023-09-19T20:54:57-03:00,303,0.00000,,,,,,,,,,,
2023-09-19T20:55:15-03:00,304,0.00000,,,,,,,,,,,
2023-09-19T20:55:31-03:00,305,0.00000,,,,,,,,,,,
2023-09-19T20:55:47-03:00,306,0.00000,,,,,,,,,,,
2023-09-19T20:56:03-03:00,307,0.00000,,,,,,,,,,,
2023-09-19T20:56:18-03:00,308,,0.00000,,,,,,,,,,
2023-09-19T20:56:33-03:00,309,0.00000,,,,,,,,,,,
2023-09-19T21:11:40-03:00,310,0.00000,,,,,,,,,,,
2023-09-19T21:11:55-03:00,311,0.00000,,,,,,,,,,,
2023-09-19T21:12:11-03:00,312,0.00000,,,,,,,,,,,
2023-09-19T21:12:27-03:00,313,0.00000,,,,,,,,,,,
2023-09-19T21:12:42-03:00,314,,0.00000,,,,,,,,,,
2023-09-19T21:12:58-03:00,315,0.00000,,,,,,,,,,,
2023-09-19T21:13:14-03:00,316,0.00000,,,,,,,,,,,
2023-09-19T21:13:29-03:00,317,0.00000,,,,,,,,,,,
2023-09-19T21:13:44-03:00,318,0.00000,,,,,,,,,,,
2023-09-19T21:14:06-03:00,319,,0.00000,,,,,,,,,,
2023-09-19T21:14:23-03:00,320,0.00000,,,,,,,,,,,
2023-09-19T21:14:38-03:00,321,,0.00000,,,,,,,,,,
2023-09-19T21:14:53-03:00,322,,0.00000,,,,,,,,,,
2023-09-19T21:15:08-03:00,323,,0.00000,,,,,,,,,,
2023-09-19T21:15:24-03:00,324,0.00000,,,,,,,,,,,
2023-09-19T21:15:39-03:00,325,0.00000,,,,,,,,,,,
2023-09-19T21:15:56-03:00,326,0.00000,,,,,,,,,,,
2023-09-19T21:16:12-03:00,327,0.00000,,,,,,,,,,,
2023-09-19T21:16:28-03:00,328,0.00000,,,,,,,,,,,
2023-09-19T21:16:44-03:00,329,0.00000,,,,,,,,,,,
2023-09-19T21:16:59-03:00,330,0.00000,,,,,,,,,,,
2023-09-19T21:17:15-03:00,331,0.00000,,,,,,,,,,,
2023-09-19T21:17:30-03:00,332,,0.00000,,,,,,,,,,
2023-09-19T21:17:46-03:00,333,,0.00000,,,,,,,,,,
2023-09-19T21:18:02-03:00,334,0.00000,,,,,,,,,,,
2023-09-19T21:18:18-03:00,335,0.00000,,,,,,,,,,,
2023-09-19T21:18:34-03:00,336,0.00000,,,,,,,,,,,
2023-09-19T21:18:50-03:00,337,0.00000,,,,,,,,,,,
2023-09-19T21:19:06-03:00,338,0.00000,,,,,,,,,,,
2023-09-19T21:19:21-03:00,339,0.00000,,,,,,,,,,,
2023-09-19T21:19:37-03:00,340,0.00000,,,,,,,,,,,
2023-09-19T21:19:52-03:00,341,0.00000,,,,,,,,,,,
2023-09-19T21:20:08-03:00,342,0.00000,,,,,,,,,,,
2023-09-19T21:20:24-03:00,343,,0.00000,,,,,,,,,,
2023-09-19T21:20:40-03:00,344,0.00000,,,,,,,,,,,
2023-09-19T21:20:55-03:00,345,0.00000,,,,,,,,,,,
2023-09-19T21:21:11-03:00,346,,0.00000,,,,,,,,,,
2023-09-19T21:21:27-03:00,347,0.00000,,,,,,,,,,,
2023-09-19T21:21:44-03:00,348,0.00000,,,,,,,,,,,
2023-09-19T21:22:00-03:00,349,,0.00000,,,,,,,,,,
2023-09-19T21:22:15-03:00,350,0.00000,,,,,,,,,,,
2023-09-19T21:22:30-03:00,351,,0.00000,,,,,,,,,,
2023-09-19T21:22:46-03:00,352,0.00000,,,,,,,,,,,
2023-09-19T21:23:01-03:00,353,,0.00000,,,,,,,,,,
2023-09-19T21:23:17-03:00,354,0.00000,,,,,,,,,,,
2023-09-19T21:23:32-03:00,355,0.00000,,,,,,,,,,,
2023-09-19T21:23:48-03:00,356,0.00000,,,,,,,,,,,
2023-09-19T21:24:05-03:00,357,0.00000,,,,,,,,,,,
2023-09-19T21:24:20-03:00,358,0.00000,,,,,,,,,,,
2023-09-19T21:24:37-03:00,359,0.00000,,,,,,,,,,,
2023-09-19T21:24:52-03:00,360,0.00000,,,,,,,,,,,
2023-09-19T21:25:07-03:00,361,0.00000,,,,,,,,,,,
2023-09-19T21:25:23-03:00,362,,0.00000,,,,,,,,,,
2023-09-19T21:25:39-03:00,363,0.00000,,,,,,,,,,,
2023-09-19T21:25:54-03:00,364,,0.00000,,,,,,,,,,
2023-09-19T21:26:10-03:00,365,0.00000,,,,,,,,,,,
2023-09-19T21:26:25-03:00,366,,0.00000,,,,,,,,,,
2023-09-19T21:26:40-03:00,367,,0.00000,,,,,,,,,,
2023-09-19T21:26:56-03:00,368,,0.00000,,,,,,,,,,
2023-09-19T21:27:11-03:00,369,,0.00000,,,,,,,,,,
2023-09-19T21:27:27-03:00,370,0.00000,,,,,,,,,,,
2023-09-19T21:27:44-03:00,371,0.00000,,,,,,,,,,,
2023-09-19T21:27:59-03:00,372,0.00000,,,,,,,,,,,
2023-09-19T21:28:15-03:00,373,0.00000,,,,,,,,,,,
2023-09-19T21:28:33-03:00,374,0.00000,,,,,,,,,,,
2023-09-19T21:28:50-03:00,375,0.00000,,,,,,,,,,,
2023-09-19T21:29:06-03:00,376,,0.00000,,,,,,,,,,
2023-09-19T21:29:22-03:00,377,0.00000,,,,,,,,,,,
2023-09-19T21:29:38-03:00,378,0.00000,,,,,,,,,,,
2023-09-19T21:29:53-03:00,379,0.00000,,,,,,,,,,,
2023-09-19T21:30:10-03:00,380,0.00000,,,,,,,,,,,
2023-09-19T21:30:25-03:00,381,0.00000,,,,,,,,,,,
2023-09-19T21:30:40-03:00,382,,0.00000,,,,,,,,,,
2023-09-19T21:30:56-03:00,383,0.00000,,,,,,,,,,,
2023-09-19T21:31:11-03:00,384,0.00000,,,,,,,,,,,
2023-09-19T21:31:27-03:00,385,0.00000,,,,,,,,,,,
2023-09-19T21:31:43-03:00,386,0.00000,,,,,,,,,,,
2023-09-19T21:31:58-03:00,387,,0.00000,,,,,,,,,,
2023-09-19T21:32:14-03:00,388,0.00000,,,,,,,,,,,
2023-09-19T21:32:31-03:00,389,0.00000,,,,,,,,,,,
2023-09-19T21:32:47-03:00,390,0.00000,,,,,,,,,,,
2023-09-19T21:33:03-03:00,391,0.00000,,,,,,,,,,,
2023-09-19T21:33:19-03:00,392,0.00000,,,,,,,,,,,
2023-09-19T21:33:35-03:00,393,0.00000,,,,,,,,,,,
2023-09-19T21:33:51-03:00,394,0.00000,,,,,,,,,,,
2023-09-19T21:34:07-03:00,395,0.00000,,,,,,,,,,,
2023-09-19T21:34:22-03:00,396,0.00000,,,,,,,,,,,
2023-09-19T21:34:37-03:00,397,0.00000,,,,,,,,,,,
